deduction_id,retailer_id,deduction_date,deduction_type,amount,code_as_remitted,translated_code,standardized_category,order_id,shipment_id,remittance_id,remittance_description,dispute_deadline,is_vague,is_post_audit,is_double_dip,dispute_outcome,recovered_amount,dispute_filed_date,dispute_closed_date,days_outstanding,in_trailing_window,is_ghost_promo
DED-0001952,walmart,2025-09-11,label_fine,279.77,,Unmapped,label_fine,WALM-2025-000706,WALM-2025-000706-S1,REM-WALM-00037,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0001926,walmart,2025-09-11,short_ship,240.82,13,Substitution Overcharge,short_ship,WALM-2025-000685,WALM-2025-000685-S1,REM-WALM-00037,Short ship: receiving hand-count 3 units short,2026-09-11,0,0,0,,,,,,1,0
DED-0001904,walmart,2025-09-11,short_ship,212.89,13,Substitution Overcharge,short_ship,WALM-2025-000664,WALM-2025-000664-S1,REM-WALM-00037,Short ship: receiving hand-count 2 units short,2026-09-11,0,0,0,lost_other,0.0,2025-10-30,2026-01-11,122,1,0
DED-0001067,unfi,2025-09-10,vague,1980.67,MSC,Miscellaneous deduction,vague,UNFI-2025-000477,UNFI-2025-000477-S1,REM-UNFI-00039,Promo allowance,,1,0,0,,,,,,1,0
DED-0001890,walmart,2025-09-10,promo_billback,717.17,11,Price Difference Between PO & Invoice,promo_billback,WALM-2025-000648,WALM-2025-000648-S1,REM-WALM-00037,Promo billback (MCB / scan-down),2027-09-10,0,0,0,,,,,,1,0
DED-0001903,walmart,2025-09-10,promo_billback,593.11,11,Price Difference Between PO & Invoice,promo_billback,WALM-2025-000663,WALM-2025-000663-S1,REM-WALM-00037,Promo billback (MCB / scan-down),2027-09-10,0,0,0,lost_no_response,0.0,2025-09-28,2025-11-03,54,1,0
DED-0001079,unfi,2025-09-10,promo_billback,455.97,MCB,Manufacturer chargeback (promo),promo_billback,UNFI-2025-000502,UNFI-2025-000502-S1,REM-UNFI-00039,Promo billback (MCB / scan-down),2025-11-09,0,0,0,,,,,,1,0
DED-0001943,walmart,2025-09-10,short_ship,424.7,13,Substitution Overcharge,short_ship,WALM-2025-000700,WALM-2025-000700-S1,REM-WALM-00037,Short ship: receiving hand-count 4 units short,2026-09-10,0,0,0,,,,,,1,0
DED-0001953,walmart,2025-09-10,short_ship,346.54,13,Substitution Overcharge,short_ship,WALM-2025-000707,WALM-2025-000707-S1,REM-WALM-00037,Short ship: receiving hand-count 3 units short,2026-09-10,0,0,0,lost_evidence,0.0,2025-10-31,2026-01-07,119,1,0
DED-0001077,unfi,2025-09-10,label_fine,193.03,LBL,Labeling fine,label_fine,UNFI-2025-000500,UNFI-2025-000500-S1,REM-UNFI-00039,Label noncompliance — generic label not retailer-spec,2025-11-09,0,0,0,,,,,,1,0
DED-0002851,whole_foods,2025-09-10,promo_billback,187.63,PROMO,Promo billback,promo_billback,WHOL-2025-000449,WHOL-2025-000449-S1,REM-WHOL-00035,Promo billback (MCB / scan-down),,0,0,0,,,,,,1,0
DED-0001889,walmart,2025-09-10,short_ship,156.55,13,Substitution Overcharge,short_ship,WALM-2025-000648,WALM-2025-000648-S1,REM-WALM-00037,Short ship: 2 units missing,2026-09-10,0,0,0,lost_evidence,0.0,2025-10-21,2026-01-03,115,1,0
DED-0001900,walmart,2025-09-09,late_delivery,297.97,99,OTIF,late_delivery,WALM-2025-000658,WALM-2025-000658-S1,REM-WALM-00037,Late delivery — 2 days past window,,0,0,0,won_full,297.97,2025-09-26,2025-11-11,63,1,0
DED-0001899,walmart,2025-09-09,short_ship,258.03,13,Substitution Overcharge,short_ship,WALM-2025-000658,WALM-2025-000658-S1,REM-WALM-00037,Short ship: receiving hand-count 2 units short,2026-09-09,0,0,0,,,,,,1,0
DED-0001920,walmart,2025-09-08,promo_billback,389.57,11,Price Difference Between PO & Invoice,promo_billback,WALM-2025-000676,WALM-2025-000676-S1,REM-WALM-00037,Promo billback (MCB / scan-down),2027-09-08,0,0,0,lost_evidence,0.0,2025-10-02,2025-11-16,69,1,0
DED-0002845,whole_foods,2025-09-08,short_ship,208.07,SHRT,Shortage,short_ship,WHOL-2025-000431,WHOL-2025-000431-S1,REM-WHOL-00035,Short ship: 2 units missing,,0,0,0,,,,,,1,0
DED-0001942,walmart,2025-09-08,short_ship,174.02,13,Substitution Overcharge,short_ship,WALM-2025-000699,WALM-2025-000699-S1,REM-WALM-00037,Short ship: receiving hand-count 3 units short,2026-09-08,0,0,0,,,,,,1,0
DED-0001919,walmart,2025-09-08,short_ship,147.9,13,Substitution Overcharge,short_ship,WALM-2025-000676,WALM-2025-000676-S1,REM-WALM-00037,Short ship: receiving hand-count 2 units short,2026-09-08,0,0,0,lost_evidence,0.0,2025-10-31,2025-11-24,77,1,0
DED-0001090,unfi,2025-09-07,late_delivery,500.0,LAT,Late delivery,late_delivery,UNFI-2025-000521,UNFI-2025-000521-S1,REM-UNFI-00038,Late delivery — 1 days past window,2025-11-06,0,0,0,,,,,,1,0
DED-0001974,walmart,2025-09-07,short_ship,194.87,13,Substitution Overcharge,short_ship,WALM-2025-000728,WALM-2025-000728-S1,REM-WALM-00036,Short ship: receiving hand-count 3 units short,2026-09-07,0,0,0,,,,,,1,0
DED-0000119,green_basket_market,2025-09-07,label_fine,166.84,LBL,Label fine,label_fine,GREE-2025-000124,GREE-2025-000124-S1,REM-GREE-00022,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0001074,unfi,2025-09-07,promo_billback,152.8,MCB,Manufacturer chargeback (promo),promo_billback,UNFI-2025-000496,UNFI-2025-000496-S1,REM-UNFI-00038,Promo billback (MCB / scan-down),2025-11-06,0,0,0,,,,,,1,0
DED-0001073,unfi,2025-09-07,label_fine,102.54,LBL,Labeling fine,label_fine,UNFI-2025-000494,UNFI-2025-000494-S1,REM-UNFI-00038,Label noncompliance — generic label not retailer-spec,2025-11-06,0,0,0,lost_evidence,0.0,2025-11-06,2026-01-08,123,1,0
DED-0001975,walmart,2025-09-07,short_ship,101.8,13,Substitution Overcharge,short_ship,WALM-2025-000729,WALM-2025-000729-S1,REM-WALM-00036,Short ship: 1 units missing,2026-09-07,0,0,0,,,,,,1,0
DED-0001931,walmart,2025-09-06,label_fine,274.19,,Unmapped,label_fine,WALM-2025-000687,WALM-2025-000687-S1,REM-WALM-00036,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0001094,unfi,2025-09-06,late_delivery,250.0,LAT,Late delivery,late_delivery,UNFI-2025-000525,UNFI-2025-000525-S1,REM-UNFI-00038,Late delivery — 3 days past window,2025-11-05,0,0,0,abandoned,0.0,2025-10-05,2025-11-08,63,1,0
DED-0002821,whole_foods,2025-09-06,label_fine,214.73,LBL,Labeling fine,label_fine,WHOL-2025-000378,WHOL-2025-000378-S1,REM-WHOL-00034,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_other,0.0,2025-10-27,2025-12-31,116,1,0
DED-0000427,kehe,2025-09-06,short_ship,116.76,UDR,Unloading Discrepancy (shortage/over/damage),short_ship,KEHE-2025-000381,KEHE-2025-000381-S1,REM-KEHE-00036,Short ship: 2 units missing,2025-09-08,0,0,0,,,,,,1,0
DED-0001930,walmart,2025-09-06,short_ship,75.0,13,Substitution Overcharge,short_ship,WALM-2025-000687,WALM-2025-000687-S1,REM-WALM-00036,Short ship: 1 units missing,2026-09-06,0,0,0,,,,,,1,0
DED-0002822,whole_foods,2025-09-06,late_delivery,56.44,LATE,Late delivery,late_delivery,WHOL-2025-000378,WHOL-2025-000378-S1,REM-WHOL-00034,Late delivery — 1 days past window,,0,0,0,lost_evidence,0.0,2025-11-11,2025-12-15,100,1,0
DED-0001052,unfi,2025-09-05,late_delivery,250.0,LAT,Late delivery,late_delivery,UNFI-2025-000446,UNFI-2025-000446-S1,REM-UNFI-00038,Late delivery — 5 days past window,2025-11-04,0,0,0,lost_other,0.0,2025-09-28,2025-10-28,53,1,0
DED-0001901,walmart,2025-09-04,damaged,1548.51,28,Carton Damage – Freight Bill Signed Damaged,damaged,WALM-2025-000661,WALM-2025-000661-S1,REM-WALM-00036,Damage at receiving — BOL signed damaged,2026-09-04,0,0,0,lost_other,0.0,2025-09-23,2025-11-21,78,1,0
DED-0002824,whole_foods,2025-09-04,promo_billback,418.91,PROMO,Promo billback,promo_billback,WHOL-2025-000380,WHOL-2025-000380-S1,REM-WHOL-00034,Promo billback (MCB / scan-down),,0,0,0,lost_evidence,0.0,2025-10-09,2026-01-03,121,1,0
DED-0001894,walmart,2025-09-04,late_delivery,307.11,99,OTIF,late_delivery,WALM-2025-000653,WALM-2025-000653-S1,REM-WALM-00036,Late delivery — 2 days past window,,0,0,0,lost_other,0.0,2025-10-13,2026-01-09,127,1,0
DED-0001043,unfi,2025-09-04,late_delivery,250.0,LAT,Late delivery,late_delivery,UNFI-2025-000435,UNFI-2025-000435-S1,REM-UNFI-00038,Late delivery — 9 days past window,2025-11-03,0,0,0,,,,,,1,0
DED-0002823,whole_foods,2025-09-04,late_delivery,77.61,LATE,Late delivery,late_delivery,WHOL-2025-000380,WHOL-2025-000380-S1,REM-WHOL-00034,Late delivery — 1 days past window,,0,0,0,,,,,,1,0
DED-0001887,walmart,2025-09-03,short_ship,286.25,13,Substitution Overcharge,short_ship,WALM-2025-000646,WALM-2025-000646-S1,REM-WALM-00036,Short ship: receiving hand-count 4 units short,2026-09-03,0,0,0,,,,,,1,0
DED-0000696,prairie_provisions,2025-09-03,damaged,274.21,DMG,Damaged,damaged,PRAI-2025-000116,PRAI-2025-000116-S1,REM-PRAI-00021,Damage at receiving — BOL signed damaged,,0,0,0,,,,,,1,0
DED-0000431,kehe,2025-09-03,label_fine,237.05,LBL,Labeling noncompliance,label_fine,KEHE-2025-000390,KEHE-2025-000390-S1,REM-KEHE-00036,Label noncompliance — generic label not retailer-spec,2026-03-02,0,0,0,won_full,237.05,2025-10-22,2026-01-18,137,1,0
DED-0001909,walmart,2025-09-03,vague,138.83,30,Duplicate Billing,vague,WALM-2025-000667,WALM-2025-000667-S1,REM-WALM-00036,Code 85: Other,,1,0,0,lost_other,0.0,2025-10-09,2025-11-25,83,1,0
DED-0001908,walmart,2025-09-03,short_ship,99.14,13,Substitution Overcharge,short_ship,WALM-2025-000667,WALM-2025-000667-S1,REM-WALM-00036,Short ship: 1 units missing,2026-09-03,0,0,0,,,,,,1,0
DED-0001982,walmart,2025-09-03,late_delivery,75.65,99,OTIF,late_delivery,WALM-2025-000735,WALM-2025-000735-S1,REM-WALM-00036,Late delivery — 2 days past window,,0,0,0,,,,,,1,0
DED-0001933,walmart,2025-09-02,damaged,1082.67,28,Carton Damage – Freight Bill Signed Damaged,damaged,WALM-2025-000690,WALM-2025-000690-S1,REM-WALM-00036,Damage at receiving — BOL signed damaged,2026-09-02,0,0,0,won_partial,442.02,2025-10-09,2025-12-25,114,1,0
DED-0001934,walmart,2025-09-02,late_delivery,414.96,99,OTIF,late_delivery,WALM-2025-000690,WALM-2025-000690-S1,REM-WALM-00036,Late delivery — 4 days past window,,0,0,0,lost_evidence,0.0,2025-10-28,2025-12-22,111,1,0
DED-0001914,walmart,2025-09-02,short_ship,381.91,13,Substitution Overcharge,short_ship,WALM-2025-000673,WALM-2025-000673-S1,REM-WALM-00036,Short ship: 6 units missing,2026-09-02,0,0,0,,,,,,1,0
DED-0001967,walmart,2025-09-02,label_fine,302.97,,Unmapped,label_fine,WALM-2025-000722,WALM-2025-000722-S1,REM-WALM-00036,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0001915,walmart,2025-09-02,label_fine,289.1,,Unmapped,label_fine,WALM-2025-000673,WALM-2025-000673-S1,REM-WALM-00036,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_evidence,0.0,2025-11-15,2026-01-22,142,1,0
DED-0001058,unfi,2025-09-01,spoilage,836.12,UNS,Unsaleable / spoilage,spoilage,UNFI-2025-000455,UNFI-2025-000455-S1,REM-UNFI-00038,Spoilage — quality complaint at receiving,2025-10-31,0,0,0,,,,,,1,0
DED-0002830,whole_foods,2025-09-01,spoilage,569.17,SPL,Spoilage / quality at receipt,spoilage,WHOL-2025-000392,WHOL-2025-000392-S1,REM-WHOL-00034,Spoilage — damage in transit affecting condition,,0,0,0,,,,,,1,0
DED-0000432,kehe,2025-09-01,damaged,559.75,,Unmapped,damaged,KEHE-2025-000395,KEHE-2025-000395-S1,REM-KEHE-00036,Damage at receiving — BOL signed damaged,2026-02-28,0,0,0,,,,,,1,0
DED-0002829,whole_foods,2025-09-01,vague,374.39,MISC,Miscellaneous,vague,WHOL-2025-000392,WHOL-2025-000392-S1,REM-WHOL-00034,Marketing chargeback,,1,0,0,,,,,,1,0
DED-0002828,whole_foods,2025-09-01,spoilage,167.53,SPL,Spoilage / quality at receipt,spoilage,WHOL-2025-000391,WHOL-2025-000391-S1,REM-WHOL-00034,Spoilage — quality complaint at receiving,,0,0,0,,,,,,1,0
DED-0002818,whole_foods,2025-09-01,promo_billback,115.29,PROMO,Promo billback,promo_billback,WHOL-2025-000371,WHOL-2025-000371-S1,REM-WHOL-00034,Promo billback (MCB / scan-down),,0,0,0,lost_other,0.0,2025-09-29,2025-12-16,106,1,0
DED-0001057,unfi,2025-09-01,short_ship,112.22,SHT,Shortage,short_ship,UNFI-2025-000455,UNFI-2025-000455-S1,REM-UNFI-00038,Short ship: 1 units missing,2025-10-31,0,0,0,,,,,,1,0
DED-0001959,walmart,2025-08-31,short_ship,358.07,13,Substitution Overcharge,short_ship,WALM-2025-000713,WALM-2025-000713-S1,REM-WALM-00035,Short ship: receiving hand-count 5 units short,2026-08-31,0,0,0,,,,,,1,0
DED-0001936,walmart,2025-08-31,label_fine,253.73,,Unmapped,label_fine,WALM-2025-000692,WALM-2025-000692-S1,REM-WALM-00035,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0001960,walmart,2025-08-31,late_delivery,228.39,99,OTIF,late_delivery,WALM-2025-000713,WALM-2025-000713-S1,REM-WALM-00035,Late delivery — 1 days past window,,0,0,0,,,,,,1,0
DED-0001937,walmart,2025-08-31,spoilage,217.63,29,Concealed damage / spoilage at receipt,spoilage,WALM-2025-000692,WALM-2025-000692-S1,REM-WALM-00035,Spoilage — temperature abuse in transit,2026-08-31,0,0,0,lost_evidence,0.0,2025-09-14,2025-12-11,102,1,0
DED-0001935,walmart,2025-08-31,short_ship,87.05,13,Substitution Overcharge,short_ship,WALM-2025-000692,WALM-2025-000692-S1,REM-WALM-00035,Short ship: receiving hand-count 2 units short,2026-08-31,0,0,0,lost_evidence,0.0,2025-10-22,2025-12-21,112,1,0
DED-0002827,whole_foods,2025-08-31,short_ship,75.0,SHRT,Shortage,short_ship,WHOL-2025-000389,WHOL-2025-000389-S1,REM-WHOL-00033,Short ship: 1 units missing,,0,0,0,,,,,,1,0
DED-0000124,green_basket_market,2025-08-31,late_delivery,35.18,LATE,Late delivery,late_delivery,GREE-2025-000140,GREE-2025-000140-S1,REM-GREE-00021,Late delivery — 1 days past window,,0,0,0,,,,,,1,0
DED-0001896,walmart,2025-08-30,short_ship,313.47,13,Substitution Overcharge,short_ship,WALM-2025-000655,WALM-2025-000655-S1,REM-WALM-00035,Short ship: receiving hand-count 3 units short,2026-08-30,0,0,0,lost_evidence,0.0,2025-10-08,2025-12-03,95,1,0
DED-0001897,walmart,2025-08-30,late_delivery,282.38,99,OTIF,late_delivery,WALM-2025-000655,WALM-2025-000655-S1,REM-WALM-00035,Late delivery — 5 days past window,,0,0,0,,,,,,1,0
DED-0000700,prairie_provisions,2025-08-30,promo_billback,245.89,PROMO,Promo billback,promo_billback,PRAI-2025-000125,PRAI-2025-000125-S1,REM-PRAI-00020,Promo billback (MCB / scan-down),,0,0,0,,,,,,1,0
DED-0001949,walmart,2025-08-30,pallet_fine,207.1,,Unmapped,pallet_fine,WALM-2025-000704,WALM-2025-000704-S1,REM-WALM-00035,Pallet noncompliance,,0,0,0,,,,,,1,0
DED-0001913,walmart,2025-08-30,late_delivery,199.3,99,OTIF,late_delivery,WALM-2025-000672,WALM-2025-000672-S1,REM-WALM-00035,Late delivery — 2 days past window,,0,0,0,lost_evidence,0.0,2025-10-29,2025-11-27,89,1,0
DED-0000122,green_basket_market,2025-08-30,label_fine,187.52,LBL,Label fine,label_fine,GREE-2025-000134,GREE-2025-000134-S1,REM-GREE-00021,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_other,0.0,2025-09-10,2025-10-10,41,1,0
DED-0000771,southside_grocers,2025-08-30,damaged,73.58,DMG,Damaged,damaged,SOUT-2025-000135,SOUT-2025-000135-S1,REM-SOUT-00020,Damage at receiving — BOL signed damaged,,0,0,0,,,,,,1,0
DED-0000042,costco,2025-08-29,short_ship,892.05,SHRT,Shortage at receiving,short_ship,COST-2025-000036,COST-2025-000036-S1,REM-COST-00021,Short ship: receiving hand-count 8 units short,,0,0,0,lost_no_response,0.0,2025-10-18,2026-01-08,132,1,0
DED-0000047,costco,2025-08-29,short_ship,415.38,SHRT,Shortage at receiving,short_ship,COST-2025-000040,COST-2025-000040-S1,REM-COST-00021,Short ship: receiving hand-count 4 units short,,0,0,0,,,,,,1,0
DED-0001924,walmart,2025-08-29,short_ship,387.66,13,Substitution Overcharge,short_ship,WALM-2025-000681,WALM-2025-000681-S1,REM-WALM-00035,Short ship: receiving hand-count 4 units short,2026-08-29,0,0,0,,,,,,1,0
DED-0001922,walmart,2025-08-29,short_ship,371.79,13,Substitution Overcharge,short_ship,WALM-2025-000679,WALM-2025-000679-S1,REM-WALM-00035,Short ship: receiving hand-count 4 units short,2026-08-29,0,0,0,lost_evidence,0.0,2025-10-04,2025-11-02,65,1,0
DED-0001925,walmart,2025-08-29,label_fine,321.67,,Unmapped,label_fine,WALM-2025-000681,WALM-2025-000681-S1,REM-WALM-00035,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0001945,walmart,2025-08-29,label_fine,289.92,,Unmapped,label_fine,WALM-2025-000701,WALM-2025-000701-S1,REM-WALM-00035,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_evidence,0.0,2025-09-13,2025-11-17,80,1,0
DED-0001944,walmart,2025-08-29,short_ship,231.3,13,Substitution Overcharge,short_ship,WALM-2025-000701,WALM-2025-000701-S1,REM-WALM-00035,Short ship: receiving hand-count 3 units short,2026-08-29,0,0,0,,,,,,1,0
DED-0001091,unfi,2025-08-29,vague,193.62,MSC,Miscellaneous deduction,vague,UNFI-2025-000522,UNFI-2025-000522-S1,REM-UNFI-00037,Code 92: Other,,1,0,0,,,,,,1,0
DED-0001895,walmart,2025-08-29,short_ship,161.06,13,Substitution Overcharge,short_ship,WALM-2025-000654,WALM-2025-000654-S1,REM-WALM-00035,Short ship: receiving hand-count 2 units short,2026-08-29,0,0,0,lost_no_response,0.0,2025-09-24,2025-11-19,82,1,0
DED-0000406,kehe,2025-08-29,late_delivery,93.7,LATE,Late delivery,late_delivery,KEHE-2025-000337,KEHE-2025-000337-S1,REM-KEHE-00035,Late delivery — 1 days past window,2026-02-25,0,0,0,,,,,,1,0
DED-0000648,mountain_pantry_co,2025-08-29,short_ship,89.45,SHRT,Shortage,short_ship,MOUN-2025-000087,MOUN-2025-000087-S1,REM-MOUN-00017,Short ship: 2 units missing,,0,0,0,,,,,,1,0
DED-0001032,unfi,2025-08-29,short_ship,88.91,SHT,Shortage,short_ship,UNFI-2025-000414,UNFI-2025-000414-S1,REM-UNFI-00037,Short ship: 1 units missing,2025-10-28,0,0,0,won_full,88.91,2025-10-14,2025-12-15,108,1,0
DED-0000405,kehe,2025-08-29,short_ship,85.49,UDR,Unloading Discrepancy (shortage/over/damage),short_ship,KEHE-2025-000337,KEHE-2025-000337-S1,REM-KEHE-00035,Short ship: 1 units missing,2025-08-31,0,0,0,,,,,,1,0
DED-0001912,walmart,2025-08-28,damaged,1458.04,28,Carton Damage – Freight Bill Signed Damaged,damaged,WALM-2025-000671,WALM-2025-000671-S1,REM-WALM-00035,Damage at receiving — BOL signed damaged,2026-08-28,0,0,0,lost_no_response,0.0,2025-09-21,2025-12-02,96,1,0
DED-0001940,walmart,2025-08-28,vague,384.95,30,Duplicate Billing,vague,WALM-2025-000695,WALM-2025-000695-S1,REM-WALM-00035,Trade spend true-up,,1,0,0,abandoned,0.0,2025-10-12,2025-11-25,89,1,0
DED-0001939,walmart,2025-08-28,short_ship,333.35,13,Substitution Overcharge,short_ship,WALM-2025-000695,WALM-2025-000695-S1,REM-WALM-00035,Short ship: receiving hand-count 3 units short,2026-08-28,0,0,0,,,,,,1,0
DED-0001892,walmart,2025-08-28,label_fine,291.86,,Unmapped,label_fine,WALM-2025-000650,WALM-2025-000650-S1,REM-WALM-00035,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_no_response,0.0,2025-09-30,2025-10-25,58,1,0
DED-0001030,unfi,2025-08-28,vague,237.47,MSC,Miscellaneous deduction,vague,UNFI-2025-000411,UNFI-2025-000411-S1,REM-UNFI-00037,Promo allowance,,1,0,0,lost_evidence,0.0,2025-09-22,2025-10-25,58,1,0
DED-0000699,prairie_provisions,2025-08-28,damaged,171.47,DMG,Damaged,damaged,PRAI-2025-000123,PRAI-2025-000123-S1,REM-PRAI-00020,Damage at receiving — BOL signed damaged,,0,0,0,lost_other,0.0,2025-10-03,2025-11-04,68,1,0
DED-0000422,kehe,2025-08-28,late_delivery,140.08,LATE,Late delivery,late_delivery,KEHE-2025-000370,KEHE-2025-000370-S1,REM-KEHE-00035,Late delivery — 1 days past window,2026-02-24,0,0,0,won_full,140.08,2025-10-21,2025-12-24,118,1,0
DED-0000698,prairie_provisions,2025-08-28,short_ship,98.06,SHRT,Shortage,short_ship,PRAI-2025-000123,PRAI-2025-000123-S1,REM-PRAI-00020,Short ship: qty units missing,,0,0,0,,,,,,1,0
DED-0001955,walmart,2025-08-27,short_ship,511.59,13,Substitution Overcharge,short_ship,WALM-2025-000709,WALM-2025-000709-S1,REM-WALM-00035,Short ship: receiving hand-count 5 units short,2026-08-27,0,0,0,,,,,,1,0
DED-0000415,kehe,2025-08-27,damaged,348.86,,Unmapped,damaged,KEHE-2025-000362,KEHE-2025-000362-S1,REM-KEHE-00035,Damage at receiving — BOL signed damaged,2026-02-23,0,0,0,,,,,,1,0
DED-0001976,walmart,2025-08-27,short_ship,292.12,13,Substitution Overcharge,short_ship,WALM-2025-000730,WALM-2025-000730-S1,REM-WALM-00035,Short ship: receiving hand-count 3 units short,2026-08-27,0,0,0,,,,,,1,0
DED-0001039,unfi,2025-08-27,late_delivery,250.0,LAT,Late delivery,late_delivery,UNFI-2025-000426,UNFI-2025-000426-S1,REM-UNFI-00037,Late delivery — 1 days past window,2025-10-26,0,0,0,,,,,,1,0
DED-0001977,walmart,2025-08-27,pallet_fine,208.83,,Unmapped,pallet_fine,WALM-2025-000730,WALM-2025-000730-S1,REM-WALM-00035,Pallet noncompliance,,0,0,0,lost_no_response,0.0,2025-10-13,2026-01-06,132,1,0
DED-0000416,kehe,2025-08-27,late_delivery,92.24,LATE,Late delivery,late_delivery,KEHE-2025-000362,KEHE-2025-000362-S1,REM-KEHE-00035,Late delivery — 3 days past window,2026-02-23,0,0,0,,,,,,1,0
DED-0001826,walmart,2025-08-26,label_fine,297.02,,Unmapped,label_fine,WALM-2025-000579,WALM-2025-000579-S1,REM-WALM-00035,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_no_response,0.0,2025-09-21,2025-10-20,55,1,0
DED-0001963,walmart,2025-08-26,label_fine,297.0,,Unmapped,label_fine,WALM-2025-000715,WALM-2025-000715-S1,REM-WALM-00035,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_evidence,0.0,2025-11-14,2026-01-10,137,1,0
DED-0001827,walmart,2025-08-26,late_delivery,236.11,99,OTIF,late_delivery,WALM-2025-000579,WALM-2025-000579-S1,REM-WALM-00035,Late delivery — 2 days past window,,0,0,0,,,,,,1,0
DED-0001962,walmart,2025-08-26,short_ship,226.2,13,Substitution Overcharge,short_ship,WALM-2025-000715,WALM-2025-000715-S1,REM-WALM-00035,Short ship: receiving hand-count 4 units short,2026-08-26,0,0,0,lost_no_response,0.0,2025-09-21,2025-10-27,62,1,0
DED-0002826,whole_foods,2025-08-26,short_ship,225.72,SHRT,Shortage,short_ship,WHOL-2025-000387,WHOL-2025-000387-S1,REM-WHOL-00033,Short ship: 2 units missing,,0,0,0,,,,,,1,0
